8.17	20.15
30.73	5.4
3.52	14.99
8.99	-14.01
-1.6	-19.95
12.7	-23.55
-30	7.68
14.39	30.35
-12.98	-18.58
21.19	-14.63
-28.32	-15.22
17.8	-26.69
-1.83	-24.8
-18.18	24.66
-17.95	21.08
-5.47	6.47
-5.84	-17.35
10.79	15.3
14.68	-2.72
-15.83	-17.26
-16.27	-4.76
6.51	8.13
-28.87	0.45
-3.17	-18.79
14.37	16.4
4.41	-27.11
25.48	-18.53
29.86	-14.23
10.68	14.65
-25.5	29.08
-11.73	0.87
22.39	7.74
20.71	20.45
13.39	-6.85
-12.63	29.18
13.9	-27.53
18.12	15.55
-26.71	10.99
-23.82	-2.86
25.25	0.59
16.69	-6.23
10.46	28.72
22.42	-26.52
26.75	25.74
-21.5	6.8
-17.86	-18.98
23.63	-6.64
-21.71	-12.34
15.95	-17.28
-7.25	-5.84
-24.09	25.62
5.53	25.25
-8.53	17.34
8.42	2.64
-9.07	-21.89
24.64	-14.21
4.5	-19.92
7.63	-22.23
-23.49	23.46
2.46	19.82
-25.51	22.55
6.8	3.9
30.88	-26.44
11.61	20.25
23.27	11.34
-17.05	-17.21
-15.28	-23.85
-16.59	13.32
-15.86	2.78
13.18	-7.05
-9.17	-13.63
14.75	15.96
-30.01	-15.5
29.8	-19.77
12.66	1.21
-29.5	8.85
19.02	10.33
-4.13	-12.46
-13.31	-14.31
-1.66	5.87
17.7	28.03
-0.27	-28.63
-4.31	2.5
-11.09	11.29
-9.09	27.58
10.57	24.8
-1.93	1.11
14.73	-2.33
18.16	4.91
18.44	-0.64
-7.29	17.14
22.35	-16.49
10.97	-2.58
-12.85	20.68
-27.77	-26.48
8.74	2.22
-19.87	-0.73
-8.22	-19.16
8.94	-8.39
-5.55	-11.54
4.27	5.14
7.94	13.04
-24.06	13.67
-24.3	2.84
12.61	-23.03
-28.43	11.18
21.5	5.17
27.4	25.82
-0.31	-8.75
-0.22	-10.33
-14.8	6.7
-18.64	26.88
30.05	31.14
3.3	9.5
1.66	12.96
-23.27	-17.25
6.71	27.47
17.93	11.82
-22.37	8.9
0.54	-6.1
-13.2	3.64
29.05	-22.83
9.75	17.84
-16.04	-10.03
29.98	30.24
21.03	13.74
-10.69	21.54
-7.64	-11.57
9.72	-27.34
29.36	22.27
-19.63	-0.23
-3.85	7.76
-30.49	3.74
6.16	22.25
28.34	8.42
0.73	20.73
-13.38	6.51
-26.44	21.71
-15.83	8.55
3.82	-23.86
28.88	-19.82
-10.74	9.41
8.59	22.2
-20.57	21.66
-4.66	0.62
1.85	-28.3
-23.69	-24.59
5.48	-14.28
10.31	-9.65
-5.25	15.96
22.6	25.97
5.01	-11.81
-15.32	0.97
-0.3	-5.66
20.66	-9.42
-21.84	-3.46
17.29	-29.3
-7.91	18.19
26.01	-20.98
24.99	-14.94
-3.12	28.73
13.49	1.57
24.55	18.49
27.88	14.18
-27.01	-10.19
21.88	-19.46
-3.92	18.23
-21.92	-13.25
-29.06	14.87
-21.59	-23.11
-3.3	8.81
10.43	-15.86
2.26	0.42
13.04	-28.14
3.37	-7.59
26.43	26.33
12.34	25.04
-13.59	8.7
4.08	21.05
21.11	-14.71
25.28	-15.72
-24.84	-26.21
7.55	-14.01
-23.78	1.02
0.17	-1.62
19.31	-26.56
3.64	24.49
4.72	-8.99
-19.79	0.24
20.7	-2.17
-7.72	-28.83
-6.87	0.62
-26.73	16.15
-2.39	18.84
7	-4.01
-20.15	16.52
-24.95	-17.59
26.91	-23.69
-0.82	20.21
12.58	-0.2
-6.19	-4.52
0.79	-20.17
30.51	-15.65
-5.72	-23.53
-19.76	31.15
9.82	-13.31
-30.12	-7.38
-13.39	8.83
6.89	-25.49
12.98	-10.48
-29.07	-20.02
-20.86	-8.92
22.93	0.93
-6.18	-27.37
-5.75	17.96
14.29	23.25
-22.55	0.79
4.17	19.62
-12.65	27.86
23.57	-9.8
-5.44	26.04
20.43	-22.08
