-0.98	-10.43
17.51	-27.17
-19.5	-7.17
24.74	-26.1
2.28	-25.06
4.95	-16.9
7.71	1.34
14.76	30.62
-1.74	15.15
-23.34	2.06
-26.41	16.76
-27.85	-24.25
29.14	-29.95
-28.54	-15.22
-19.59	-20.86
-1.57	21.84
-29.84	8.95
-24.68	-5.62
19.46	-3.71
-18.96	24.73
-8.19	-12.56
3.31	-14.52
18.48	-9.48
-19.79	-11.98
-23.21	-19.67
27.1	28.48
-13.9	-30.21
21.07	12.68
21.5	28.99
-27.19	12.63
-26.28	-28.3
10.69	-21.29
-24.93	13.98
23.8	-21.42
18.79	-2.64
-23.88	-8.49
-8.78	-19.91
-21.75	-14.61
15.57	20.01
29.7	6.87
-22.29	-17.51
-8.41	0.7
-16.28	-29.68
-1.66	-2.22
-10.16	-7.57
-10.5	-8.03
2.9	-7.92
26.44	26.89
14.49	-29.81
-19.19	-16.1
14.06	20.57
-29.74	-21.61
-4.25	18.08
-27.52	2.04
10.65	-22.59
4	-10.28
-26.07	-23.78
-8.31	-0.53
-26.61	-7.65
-18.39	18.65
10.59	-17.26
28.6	21.86
23.25	19.15
5.99	17.81
-13.52	30.13
-26.09	-21.99
17.28	-17.27
9.43	29.32
22.83	4.34
-19.1	27.34
-25.95	-7.8
21.73	-3.99
-10.51	-16.01
-27.01	7.79
6.61	16.58
-6.83	-2.11
-30.36	-14.79
0.69	-15.6
-11.57	8.3
21.76	27.11
-9.21	-11.34
-20.64	9.08
-29.93	-25.69
-14.89	-24.27
-0.41	18.46
28.51	21.17
-17.94	-26.43
-11.23	-15.8
29.51	17.22
-29.16	-21.42
29.12	10.22
0	-26.97
-2.67	29.34
5.31	8.49
12.67	-16.84
24.71	-26.45
4.26	28.67
-29.47	9.74
-7.72	-3.73
7.87	-29.07
-29.26	-1.76
27.46	15.3
22.99	-30.54
4.54	13.82
-15.38	18.14
-4.89	-7.02
1.71	-0.64
0.31	-12.55
-9.66	-5.41
26.97	29.32
-30.51	24.48
-14.66	-27.86
-15.49	-12.51
3.86	23.28
14.94	-24.67
-26.23	-9.06
-14.96	29.97
-30.21	5.31
29.99	1.36
16.81	26.2
29.85	25.38
19.96	25.23
5.79	12.93
6.6	-30.32
14.01	-3.68
-25.02	17.04
-25.53	24.63
-30.33	-1.49
-6.43	-17.52
-13.98	-5.54
-10.03	-14.55
-23.04	31.09
-22.62	-2.21
-21.72	-6.49
17.41	-0.92
-17.22	-31.07
14.55	-11.32
16.07	-12.18
20.82	-0.92
-16.6	-25.62
-6.59	29.02
25.91	-8.76
17.29	-15.75
-10.86	-19.39
-13.56	11.98
26.84	16.21
-13.99	-11.95
3.33	-24.49
4.53	-4.58
-3.73	-1.25
-8.48	-19.43
20.53	-21.42
5.15	-16.52
-22.42	-14.76
-28.57	12.14
-22.38	18.5
6.08	3.86
-27.17	-5.08
27.41	-12.48
0.66	-2.58
12.67	28.73
-15.18	6.9
-29.18	22.01
-28.12	-9.3
-8.5	-12.32
-19.45	13.8
-27.05	-21.06
-23.65	-23.42
-16.26	12.71
-13.28	-31.14
10.26	-21.5
11.96	15.67
3.55	-15.71
-25.27	-24.31
16.27	26.01
7.42	-8.99
-11.1	-0.3
1	-12.26
-4.66	-16.68
-21.18	-5.6
30.14	-4.66
-1.53	-4.79
21.28	0.57
-15.53	-26.41
-3.74	7.12
4.8	8.41
14.25	10.71
11.83	-29.04
-19.59	-25.79
-9.85	-25.59
-12.94	23.02
-4.13	0.24
18.43	-2.88
29.27	8.6
-1.49	14.43
19.3	-8.11
-22.33	-19.36
-14.19	-18.04
-8.13	-27.8
-8.31	7.95
-26.57	30.65
13.57	30.13
-24.03	-24.97
-2	12.81
28.53	16.43
24.6	27.57
-6.38	19.57
-10.86	-22.08
-28.04	-4.08
28.79	0.36
-14.42	13.87
-26.4	4.04
-29.55	-4.06
4.76	-30.46
17.08	24.77
-12.51	11.15
20.06	1.34
-22.97	-1.2
5.51	22.85
-23.32	26.09
15.25	-12.82
-17.5	-18.59
-25.2	-16.62
-21.59	-4.64
22.19	-8.23
7.27	30.75
-6.12	-4.15
27.99	-26.11
22.4	3
-16.07	-6.3
-23.14	-6.58
17.18	-28.11
-19.21	-31.09
-9.21	10.83
-27.13	-27.96
-28.31	15.95
7.41	11.82
-22.17	-30.59
15.68	-2.24
-7.25	28.32
21.81	3.29
10.94	-8.08
-22.28	9.58
-10.02	29.09
20.53	6.02
22.51	10.98
-2.23	6.24
11.44	27.08
-22.49	17.32
11.68	4.73
9.21	4.84
-9.1	29.46
-14.14	11.47
27.91	-3.49
20.47	29.9
-26.02	-16.28
-5.53	-22.58
0.6	3.91
-0.79	13.6
-12.35	13.23
-25.71	-18.82
-27.74	8.25
