18.98	-15.19
23.63	-28.98
-20.13	-30.14
-3.66	-7.25
10.35	30.29
-16.99	25.19
-22.78	7.49
-30.7	-11.15
-25.59	15.82
-1.59	12.27
18.47	-16.7
-5.98	-3.13
-9.63	-12.36
-8.94	-8.13
-7.64	18.65
1.34	28.98
20.38	13.5
-13.77	-11.29
15.56	-14.07
-12.49	-15.04
-2.66	7.78
11.31	-0.49
-0.83	15.53
18.37	-20.5
29.8	-21.28
-23.42	28.58
21.59	8.82
14.04	19.11
-16.56	4.23
-4.13	11.61
-19.94	-10.67
-23.59	-29.98
16.21	17.36
-1.13	7.14
10.85	13.54
-24.17	2.34
29.34	25.77
21.19	-19.97
-15.43	30.09
-23.79	0.64
-24.57	-13.45
29.93	-18.76
29.15	17.55
8.59	11.42
-23.57	-28.8
-6.13	-8.97
19.11	11.97
-25.8	-12.99
18.36	20.48
1.55	13.21
14.75	-27.69
18.59	-2.16
-1.96	25.72
20.01	3.42
20.23	2.68
-17.62	25.95
17.91	-9.52
-8.63	12.35
11.85	-3.23
16.89	6.73
-12.97	11.3
-19.17	-13.44
-21.86	-7.55
-15.7	25.28
-20.29	17.56
-8.18	-29.81
-14.34	-22.31
-15.92	26.33
-26.45	-16.82
11.53	-28.58
15.87	-17.73
-19.55	18.01
-19.78	-28.39
12.42	2.68
-14.34	28.08
-26.13	-27.26
-20.34	-22.02
-12.05	25.89
16.01	-20.55
14.5	-16.61
-17.26	4.89
28.27	18.71
-9.53	29.08
19.42	20.77
9.73	17.1
4.74	23.59
6.89	19.51
5.35	-14.01
-24.18	3.54
22.15	5.26
-29.7	22.4
-10.21	11.23
13.78	-26.7
-24.73	20.63
-23.73	20.15
27.38	5.72
-1.63	-19.52
-16.26	-14.47
20.96	-25.48
19.57	20.43
-12.17	10.41
24.74	-23.13
-27.11	25.22
19.2	-3.85
2.49	0.52
26.36	-5.55
-21.78	-17.96
-5.53	-24.87
-13.69	22.2
-5.29	11.54
-20.27	21.02
7.36	24.67
-4.13	18.59
-30.37	-11.7
20.78	-8.55
2.74	0.36
-26.51	9.96
-5.29	26.59
-20.81	22.08
20.54	-11.4
-24.73	-28.88
21.09	22.12
20.66	22.73
-3.69	-13.3
27.51	-20.25
-10.5	18.54
-2.69	23.82
10.64	-24.33
13.57	-10.78
-1.88	22.64
20.23	20.49
-3.27	12.4
28.53	-4.75
-17.82	11.03
-10.05	-14.01
-12.92	6.01
-4.13	-5.05
13.73	23.78
8.55	27.85
-0.94	1.4
7.05	29.64
-21.38	1.59
-27.98	5.7
15.92	-11.54
20.3	-10.71
-17.87	7.82
-8.54	-29.13
11.57	-3.45
-15.14	-13.03
-14.13	18.16
-18.16	16.75
28.94	-4.31
-17.63	21.47
10.32	8.44
22.72	-22.53
-16.77	-19.56
-23.17	6.94
-4.15	17.02
-15.32	-19.27
7.15	-20.91
30.5	9.32
25.11	-17.93
7.22	25.14
-12.45	21.72
-15.63	-13.39
-28.45	-18.98
-10.56	-13.5
16.49	-24.97
29.17	-13.59
12.02	22.56
-29.68	-14.36
5.75	-29.8
8.93	13.27
-23.85	-25.28
8.46	-10.42
24.01	22.13
2.1	24.38
-13.21	-4.67
2.98	-4.58
-26.4	13.47
-11.01	7.33
-23.62	30.75
-14.95	-4.4
6.32	-29.88
13.52	2.04
15.43	1.68
-30.95	-3.74
30.3	30.07
-27.84	-29.87
20.3	12.9
-18.42	22.02
-11.73	24.64
-27.68	-30.97
-12.6	22.35
27.59	13.14
-7.2	-19.49
30.43	15.09
-19.72	-20.47
-1.44	23.6
-29.81	29.39
-7.16	-9.04
-11.17	14.61
21.51	-28.59
31.03	-10.33
26.78	-26.07
10.37	15.77
22.23	5.76
-0.08	1.08
-6.45	-30.83
-21.42	29.61
0.89	-14.09
-17.52	30.72
5.41	1.42
13.66	-28.58
-9.71	18.2
9.3	16.17
-22.27	12.69
-30.45	6.94
12.65	16.44
-19.97	-0.48
13.78	-28.4
-17.6	3.55
-5.94	4.35
-24	-18.58
-9.81	8.14
7.72	-25.03
1.87	29.39
-8.14	20.25
20.63	7.13
1.95	-1.38
-22.01	29.23
-7.36	19.82
14.17	-19.23
