-7.51	-1.68
0.11	24.39
-28.71	-15.09
-7.53	17.74
3.59	15.77
-30.29	9.19
-10.55	-3.22
-20.59	-14.92
20.68	5.81
-20.11	12.04
22.74	-10.8
-19.55	4.48
-6.05	-13.63
22.78	6.26
29.76	-26.2
-23.99	-17.37
6.32	22.53
10.88	-29.67
21.21	31.03
-8.95	30.54
-18.69	18.16
29.24	-7.62
-15	-21
-8.18	-22.59
-22.61	28
24.01	15.43
6.33	6.14
-5.56	7.07
-17.42	3.17
-9.09	18.86
-4.42	-7.05
-7.49	-1.27
22.86	3.79
25.25	17.21
26.85	-7.96
16.69	5.63
-14.9	-11.73
15.74	12.32
-28.87	-21.45
23.05	-1.38
30.8	27.21
3.66	28.82
-2.11	-29.79
-2.85	29.42
-14.58	-8.21
19.57	-15.58
-30.95	22.43
18.6	10.25
-11.45	-7.24
0.59	0.89
-19.12	-28.47
16.68	28.1
-18.89	-28.86
-28.34	9.75
19.78	-16.23
4.88	7.37
7.32	-19.53
1.79	28
8.57	27.77
22.55	-3.05
25.4	9.81
-0.09	-14.67
11.23	-5.69
23.84	-22.49
31	-15.2
13.37	-5.88
-27.17	25.83
-17.92	1.99
14.63	3.23
-8.17	-22.19
21.52	-21.3
-3.15	-2.78
-11.9	-24.1
-12.96	-22.18
-5.54	-15.39
0.44	-18.88
3.88	-22.51
-1.84	30.18
-9.52	25.85
10.5	11.83
-7.81	19.47
22.63	-4.44
-3.65	5.85
6.88	16.16
8.31	-22.61
13.05	-7.36
-7.69	-29.33
-15.07	-18.46
-27.12	-13.58
-19.6	-21.45
-19.68	-17.19
-2.21	0.7
21.41	12.61
-16.87	17.84
27.77	16.48
-3.68	-8.12
-16.38	15.84
-9.63	-26.24
-11.04	-5.87
-15.86	-1.35
6.58	-4.04
-13.19	-17.07
25.08	18.33
11.7	-14.81
-14.87	30.77
10.57	-21.81
12.51	-16.43
22.6	-13.03
-9.57	-24.93
-20.03	-22.09
17.44	5.78
21.36	-17.94
-14.91	21.59
27.37	8.94
-28.69	13.39
-6.02	28.76
-27.66	-17.75
-10.45	20.39
-4.58	5.66
4.4	23.73
13.52	-14.39
-26.98	-27.83
-4.19	-22.7
-6.8	11.33
-16.8	23.47
-8.43	-25.37
2.07	-22.72
20.95	29.28
15.18	-2.99
-22.72	27.87
-4.59	-27.73
-24.66	4.16
-20.51	-20.95
27.59	-8.3
30.83	-11.73
18.43	-16.29
28.24	16.45
3.69	20.28
-13.06	-8.62
9.18	18.43
-7.78	15.09
16.52	-7.17
-27.24	-3.41
22.94	8.76
-27.81	3.99
-1.21	-15.34
-10.53	-4.01
26.77	2.39
28.48	-17.27
23.11	-28.03
-4.32	-19.16
-0.48	-15.23
-7.6	6.4
-16.46	24.52
18.32	-1.95
-17.78	24.62
-10.57	-21.1
-12.97	-20.68
27.28	-28.79
28.6	14.77
-30.54	29.89
-6.13	-21.42
-14.07	7.69
-7.79	-19.27
1.66	-7.34
-19.32	-14.02
-7.98	15.87
6.52	24
2.65	-26.1
17.24	-23.61
17.9	-11.5
17.94	-27.15
-16.48	-28.95
-10.8	22.71
-13.43	5.69
27.26	20.17
21.13	-4.38
-9	-7.04
-19.88	16.61
17.19	-27.75
-11.55	-20.9
19.64	-22.01
-9.73	27.93
7.97	4.5
1.05	-8.3
-22.16	-9.53
-26.06	0.61
3.44	-16.26
-1.2	17.67
-15.05	3.01
24.73	-3.09
17.32	9.15
-0.95	-27.06
-14.18	-29.07
-15.96	-14.09
28.73	-25.57
-25.35	-7.45
-5.89	11.41
-6.94	-23.48
4.59	22.97
19.56	14.74
-22.21	18.54
-28.34	-21.39
-12.22	-21.49
17.14	-24.41
12.54	23.34
-3.17	16.33
-9.72	3.66
12.49	-25.24
16.31	-24.61
