18.6	2.78
-9.06	16.05
0.07	-24.02
-22.94	30.07
-20.33	19.34
-22.32	7.56
5.25	7.9
8.99	-28.88
23.07	8.96
-24.77	3.44
-8.54	21.57
-8.94	-18.57
-15.11	30.6
-24.85	24.41
-7.16	29.36
8.42	22.43
11.87	30.96
-0.37	12.88
-26.6	-28.24
-8.55	13.49
-25	19.62
-9.41	-27.44
-8.87	-24.53
19.23	-3.21
-6.14	-4.53
22.58	12.62
-18.3	22.92
-7.19	8.47
-8.73	-27.58
-12.03	5.16
29.3	-13.91
5.21	21.4
25.49	10.31
19.36	-20.86
15.33	-1.22
11.46	-15.4
20.65	25.82
18.96	-10.63
3.57	-29.64
21.67	14.03
15.55	17.79
19.12	19.74
-9.25	25.86
19.07	18.06
-16.26	22.19
1.93	9.76
22.92	1.7
-11.18	28.9
26.95	-2.46
-18.53	-9.47
-7.62	18.61
-25.99	-21.29
-17.75	-23.44
-22.85	-26.14
-3.17	29.35
22.17	28.75
-9.98	-7.6
3.42	13.72
-14.76	-29.44
-16.04	-30.28
-3.78	-29.88
-1.08	8.8
-3.52	18.25
-1.03	-4.71
-30.87	13.91
-9.26	-28.53
-23.15	-2.66
-4.93	-21.86
20.57	-6.07
-21.08	-6.1
-18.14	-2.42
-3.31	-21.37
12.59	-21.81
-5.07	22.14
3.27	2.36
-21.97	-30.9
2.24	-30.85
-0.82	23.59
-8.2	5.72
-20.02	2.61
-9.18	4.23
12.29	18.9
-5.96	23.36
11.85	-4.62
-5.67	22.22
6.41	-25.23
-5.29	-7.04
26.68	-31.05
15.04	-30.96
-3.96	20.33
3.93	18.41
8.79	24.88
7.36	-15.31
-13.24	-12.37
-29.55	21.94
0.14	-18.54
9.65	-13.21
-24.33	-9.62
20.85	-21
1.72	-10.98
3.36	-2.95
-6.54	-21.33
-21.72	-4.79
12.74	8.15
9.84	21.08
-31.03	26.43
-28.85	-4.3
2.55	-14.37
2.41	7.34
-19.34	6.5
19.91	-6.97
-13.23	8.84
-16.71	1.57
-10.79	20.05
6.66	11.37
20.77	-26.86
14.3	-23.61
23.79	-27.99
29.1	29.5
-14.14	12.62
-24.92	-28.25
1.1	-17.49
15.81	11.42
11.02	-19.19
-12.74	-30.48
-30.53	1.63
-2.26	-18.59
-3.74	15.26
-15.44	-18.56
-30.72	-22.03
-29.67	28.88
7.12	-29.7
28.51	0.3
-22.52	-4.63
11.97	-16.92
25.92	6.35
15.53	-4.02
14.2	-27.38
7.2	-20.49
28.65	18.03
3.83	-19.28
-28.73	-20.84
-25.61	25.77
-15.96	23.91
20.27	13.56
-26.55	-30.38
20.78	-14.2
23.94	0.04
16.78	-30.76
-6.87	29.38
-17.84	-12.88
-7.96	9.14
22.01	-4.25
-12.34	30.77
-18.35	18.83
-1.61	13.32
25.82	1.69
-7.69	-24.18
7.59	20.46
5.69	-10.83
-9.3	23.78
7.82	-16.47
3.32	12.12
7.33	14.16
7.42	30.32
-19.29	-16.82
18.73	-21.46
-12.56	23.37
1.15	0.38
-16.91	15.53
12.01	25.9
-17.78	-11.4
22.16	9.31
-0.63	1.57
-16.64	29.91
-26.89	0.84
7.14	-8.36
-13.75	25.42
26.34	24.46
17.53	-12.11
-22.81	21.45
-26.56	-27.91
-1.05	5.47
-3.13	3.53
30.46	-18.94
-9.27	-1.85
-12.58	-8.2
3.97	3.95
0.42	30.63
9.6	-14.34
-23.52	30.17
15.51	17.45
-26.08	23.51
-24.8	24.52
0.56	16.32
-30.49	-9.92
-25.51	14.64
7.63	-3.48
-13.1	-23.75
-13.58	25.49
-23.74	16.22
-5.6	-12.57
-7.9	2.44
-2.99	8.51
-6.15	27.97
-7.33	18.41
5.2	7.65
3.43	23.37
-16.22	14.86
-1.44	21.31
-17.12	-29.85
8.66	19.57
5.83	11.27
-17.81	14.55
-2.17	-15.75
5	-4.24
20.25	-7.99
3.88	-26.24
15.06	-1.15
18.21	-18.99
18.33	25.61
29.33	-19.01
-26.07	-22.85
21.51	-29.97
-15.99	-17.23
0.44	16.13
22.2	30.59
-28.97	9.32
0.38	1.11
13.85	-20.72
2.01	-14.21
15.29	5.31
30.24	-8.98
-29.89	-7.6
-10.57	-7.51
-21.57	1.39
-23.04	-20.97
16.7	-0.75
26.6	31.18
25.76	-26
-25.83	26.82
9.45	19.13
21.98	10.19
-17.94	-6.61
